sample_id,method,teacher_index,answer_index,approximate_index,minimum_margin,feature_relative_l2,candidate_kl,maximum_normalized_adverse_shift,prediction_match,harmful,beneficial
vsi_question_3722,vsi_pca_train96_r456,1,0,1,0.375,0.1379694938659668,0.0,0.0,1,0,0
vsi_question_3722,pooled3_pca_r456,1,0,1,0.375,0.14661335945129395,0.0,0.0,1,0,0
vsi_question_3722,cmrq_risk_atoms32_r456,1,0,1,0.375,0.1516992151737213,0.0,0.0,1,0,0
vsi_question_3722,feature_only_null_atoms32_r456,1,0,1,0.375,0.14545570313930511,0.0,0.0,1,0,0
vsi_question_3722,random_null_atoms32_r456,1,0,1,0.375,0.15179158747196198,0.0,0.0,1,0,0
vsi_question_3722,permuted_risk_null_atoms32_r456,1,0,1,0.375,0.15183985233306885,0.0,0.0,1,0,0
vsi_question_3722,risk_only_r456,1,0,1,0.375,0.6922322511672974,0.0,0.0,1,0,0
vsi_question_5105,source_pca_r456,0,2,0,0.375,0.1570633351802826,0.001514027826488018,0.1111111119389534,1,0,0
vsi_question_5105,target_pca_r456,0,2,0,0.375,0.15879377722740173,0.001514027826488018,0.1111111119389534,1,0,0
vsi_question_5105,vsi_pca_train96_r456,0,2,0,0.375,0.1376979947090149,0.0,0.0,1,0,0
vsi_question_5105,pooled3_pca_r456,0,2,0,0.375,0.14406166970729828,0.0016237106174230576,0.0,1,0,0
vsi_question_5105,cmrq_risk_atoms32_r456,0,2,0,0.375,0.14892634749412537,0.0016237106174230576,0.0,1,0,0
vsi_question_5105,feature_only_null_atoms32_r456,0,2,0,0.375,0.14337962865829468,0.001514027826488018,0.1111111119389534,1,0,0
vsi_question_5105,random_null_atoms32_r456,0,2,0,0.375,0.14901937544345856,0.0016237106174230576,0.0,1,0,0
vsi_question_5105,permuted_risk_null_atoms32_r456,0,2,0,0.375,0.14904317259788513,0.0029654372483491898,0.09090909361839294,1,0,0
vsi_question_5105,risk_only_r456,0,2,0,0.375,0.68712317943573,0.006380822509527206,0.0,1,0,0
vsi_question_2957,source_pca_r456,0,3,0,0.375,0.15736399590969086,0.0068861208856105804,0.4000000059604645,1,0,0
vsi_question_2957,target_pca_r456,0,3,0,0.375,0.16386979818344116,0.0031485147774219513,0.3333333432674408,1,0,0
vsi_question_2957,vsi_pca_train96_r456,0,3,0,0.375,0.1453545093536377,0.0,0.0,1,0,0
vsi_question_2957,pooled3_pca_r456,0,3,0,0.375,0.14873281121253967,0.001366814598441124,0.20000000298023224,1,0,0
vsi_question_2957,cmrq_risk_atoms32_r456,0,3,0,0.375,0.1538204848766327,0.00180513272061944,0.0,1,0,0
vsi_question_2957,feature_only_null_atoms32_r456,0,3,0,0.375,0.1485944241285324,0.0038825683295726776,0.20000000298023224,1,0,0
vsi_question_2957,random_null_atoms32_r456,0,3,0,0.375,0.153944194316864,0.0016971118748188019,0.20000000298023224,1,0,0
vsi_question_2957,permuted_risk_null_atoms32_r456,0,3,0,0.375,0.1539270132780075,0.0038825683295726776,0.20000000298023224,1,0,0
vsi_question_2957,risk_only_r456,0,3,1,0.375,0.6894086599349976,0.09898418933153152,1.6666666269302368,0,0,0
vsi_question_1880,source_pca_r456,1,2,1,0.25,0.1552981287240982,0.001559739001095295,0.1111111119389534,1,0,0
vsi_question_1880,target_pca_r456,1,2,1,0.25,0.16038641333580017,0.0032936884090304375,0.1111111119389534,1,0,0
vsi_question_1880,vsi_pca_train96_r456,1,2,1,0.25,0.13795270025730133,0.0009327903389930725,0.1111111119389534,1,0,0
vsi_question_1880,pooled3_pca_r456,1,2,1,0.25,0.1439281851053238,0.001559739001095295,0.1111111119389534,1,0,0
vsi_question_1880,cmrq_risk_atoms32_r456,1,2,1,0.25,0.1488264501094818,0.001559739001095295,0.1111111119389534,1,0,0
vsi_question_1880,feature_only_null_atoms32_r456,1,2,1,0.25,0.1432836800813675,0.0016758963465690613,0.0,1,0,0
vsi_question_1880,random_null_atoms32_r456,1,2,1,0.25,0.14895358681678772,0.0016758963465690613,0.0,1,0,0
vsi_question_1880,permuted_risk_null_atoms32_r456,1,2,1,0.25,0.14896753430366516,0.001559739001095295,0.1111111119389534,1,0,0
vsi_question_1880,risk_only_r456,1,2,1,0.25,0.687232255935669,0.0045813899487257,0.1111111119389534,1,0,0
vsi_question_1053,source_pca_r456,1,1,1,0.875,0.15705682337284088,0.004217594861984253,0.0,1,0,0
vsi_question_1053,target_pca_r456,1,1,1,0.875,0.16003374755382538,0.0,0.0,1,0,0
vsi_question_1053,vsi_pca_train96_r456,1,1,1,0.875,0.14098325371742249,0.001829255372285843,0.1428571492433548,1,0,0
vsi_question_1053,pooled3_pca_r456,1,1,1,0.875,0.14582794904708862,0.0,0.0,1,0,0
vsi_question_1053,cmrq_risk_atoms32_r456,1,1,1,0.875,0.15068882703781128,0.0,0.0,1,0,0
vsi_question_1053,feature_only_null_atoms32_r456,1,1,1,0.875,0.14540928602218628,0.0,0.0,1,0,0
vsi_question_1053,random_null_atoms32_r456,1,1,1,0.875,0.15081867575645447,0.0010768119245767593,0.0,1,0,0
vsi_question_1053,permuted_risk_null_atoms32_r456,1,1,1,0.875,0.150811105966568,0.0019476450979709625,0.0,1,0,0
vsi_question_1053,risk_only_r456,1,1,1,0.875,0.7017491459846497,0.010158207267522812,0.0,1,0,0
vsi_question_1039,source_pca_r456,2,1,2,0.125,0.1573963612318039,0.0019116662442684174,0.0,1,0,0
vsi_question_1039,target_pca_r456,2,1,1,0.125,0.15936146676540375,0.003861024510115385,1.0,0,0,1
vsi_question_1039,vsi_pca_train96_r456,2,1,2,0.125,0.14421819150447845,0.0012430725619196892,0.0,1,0,0
vsi_question_1039,pooled3_pca_r456,2,1,2,0.125,0.14736130833625793,0.0016631055623292923,0.0,1,0,0
vsi_question_1039,cmrq_risk_atoms32_r456,2,1,2,0.125,0.15233588218688965,0.0013631051406264305,0.0,1,0,0
vsi_question_1039,feature_only_null_atoms32_r456,2,1,2,0.125,0.14727796614170074,0.0019116662442684174,0.0,1,0,0
vsi_question_1039,random_null_atoms32_r456,2,1,2,0.125,0.15247079730033875,0.0,0.0,1,0,0
vsi_question_1039,permuted_risk_null_atoms32_r456,2,1,2,0.125,0.15248094499111176,0.0013631051406264305,0.0,1,0,0
vsi_question_1039,risk_only_r456,2,1,2,0.125,0.6828833222389221,0.020640287548303604,0.0,1,0,0
vsi_question_5150,source_pca_r456,0,2,0,0.0,0.1621847152709961,0.005115833133459091,0.5,1,0,0
vsi_question_5150,target_pca_r456,0,2,0,0.0,0.16470620036125183,0.0019353441894054413,0.0,1,0,0
vsi_question_5150,vsi_pca_train96_r456,0,2,0,0.0,0.14721232652664185,0.0019353441894054413,0.0,1,0,0
vsi_question_5150,pooled3_pca_r456,0,2,0,0.0,0.15230350196361542,0.00305052287876606,0.5,1,0,0
vsi_question_5150,cmrq_risk_atoms32_r456,0,2,0,0.0,0.1572786569595337,0.00305052287876606,0.5,1,0,0
vsi_question_5150,feature_only_null_atoms32_r456,0,2,0,0.0,0.15219460427761078,0.004253346472978592,0.0,1,0,0
vsi_question_5150,random_null_atoms32_r456,0,2,0,0.0,0.15741966664791107,0.0019353441894054413,0.0,1,0,0
vsi_question_5150,permuted_risk_null_atoms32_r456,0,2,0,0.0,0.15741223096847534,0.0010283933952450752,0.0,1,0,0
vsi_question_5150,risk_only_r456,0,2,0,0.0,0.7074142694473267,0.013542357832193375,0.0,1,0,0
vsi_question_5067,source_pca_r456,2,2,2,0.25,0.15614454448223114,0.0012436974793672562,0.20000000298023224,1,0,0
vsi_question_5067,target_pca_r456,2,2,2,0.25,0.16131430864334106,0.0012436974793672562,0.20000000298023224,1,0,0
vsi_question_5067,vsi_pca_train96_r456,2,2,2,0.25,0.13650403916835785,0.0012436974793672562,0.20000000298023224,1,0,0
vsi_question_5067,pooled3_pca_r456,2,2,2,0.25,0.14403556287288666,0.0012436974793672562,0.20000000298023224,1,0,0
vsi_question_5067,cmrq_risk_atoms32_r456,2,2,2,0.25,0.14851915836334229,0.00182343740016222,0.20000000298023224,1,0,0
vsi_question_5067,feature_only_null_atoms32_r456,2,2,2,0.25,0.14358827471733093,0.0012436974793672562,0.20000000298023224,1,0,0
vsi_question_5067,random_null_atoms32_r456,2,2,2,0.25,0.14863085746765137,0.00182343740016222,0.20000000298023224,1,0,0
vsi_question_5067,permuted_risk_null_atoms32_r456,2,2,2,0.25,0.1486465185880661,0.0012436974793672562,0.20000000298023224,1,0,0
vsi_question_5067,risk_only_r456,2,2,1,0.25,0.6950241923332214,0.010399654507637024,1.0,0,1,0
vsi_question_1976,source_pca_r456,0,1,0,0.625,0.15729168057441711,0.0019454378634691238,0.20000000298023224,1,0,0
vsi_question_1976,target_pca_r456,0,1,0,0.625,0.1549306958913803,0.0037353308871388435,0.20000000298023224,1,0,0
vsi_question_1976,vsi_pca_train96_r456,0,1,0,0.625,0.12912005186080933,0.00544271944090724,0.4000000059604645,1,0,0
vsi_question_1976,pooled3_pca_r456,0,1,0,0.625,0.13850796222686768,0.0018283012323081493,0.20000000298023224,1,0,0
vsi_question_1976,cmrq_risk_atoms32_r456,0,1,0,0.625,0.14321313798427582,0.0018283012323081493,0.20000000298023224,1,0,0
vsi_question_1976,feature_only_null_atoms32_r456,0,1,0,0.625,0.1374433934688568,0.0007720254361629486,0.0833333358168602,1,0,0
vsi_question_1976,random_null_atoms32_r456,0,1,0,0.625,0.1433476060628891,0.0019454378634691238,0.20000000298023224,1,0,0
vsi_question_1976,permuted_risk_null_atoms32_r456,0,1,0,0.625,0.14332552254199982,0.0037353308871388435,0.20000000298023224,1,0,0
vsi_question_1976,risk_only_r456,0,1,0,0.625,0.6813422441482544,0.01583264209330082,0.3333333432674408,1,0,0
vsi_question_1077,source_pca_r456,2,2,0,0.125,0.16906815767288208,0.005111232399940491,1.0,0,1,0
vsi_question_1077,target_pca_r456,2,2,0,0.125,0.16688615083694458,0.0043471939861774445,1.0,0,1,0
vsi_question_1077,vsi_pca_train96_r456,2,2,0,0.125,0.1454799920320511,0.0017152875661849976,1.0,0,1,0
vsi_question_1077,pooled3_pca_r456,2,2,0,0.125,0.15219154953956604,0.0017152875661849976,1.0,0,1,0
vsi_question_1077,cmrq_risk_atoms32_r456,2,2,2,0.125,0.1575174778699875,0.0014151409268379211,0.3333333432674408,1,0,0
vsi_question_1077,feature_only_null_atoms32_r456,2,2,0,0.125,0.1512722223997116,0.0017152875661849976,1.0,0,1,0
vsi_question_1077,random_null_atoms32_r456,2,2,0,0.125,0.15762868523597717,0.0043471939861774445,1.0,0,1,0
vsi_question_1077,permuted_risk_null_atoms32_r456,2,2,2,0.125,0.15765804052352905,0.0018392642959952354,0.3333333432674408,1,0,0
vsi_question_1077,risk_only_r456,2,2,2,0.125,0.7123425006866455,0.011312898248434067,0.2857142984867096,1,0,0
vsi_question_3092,source_pca_r456,1,1,1,0.25,0.16013941168785095,0.00012635474558919668,0.0357142873108387,1,0,0
vsi_question_3092,target_pca_r456,1,1,1,0.25,0.1666451394557953,0.0021010935306549072,0.0357142873108387,1,0,0
vsi_question_3092,vsi_pca_train96_r456,1,1,1,0.25,0.13886021077632904,0.0019343236926943064,0.0,1,0,0
vsi_question_3092,pooled3_pca_r456,1,1,1,0.25,0.146460622549057,0.00012635474558919668,0.0357142873108387,1,0,0
vsi_question_3092,cmrq_risk_atoms32_r456,1,1,1,0.25,0.15125562250614166,0.0021010935306549072,0.0357142873108387,1,0,0
vsi_question_3092,feature_only_null_atoms32_r456,1,1,1,0.25,0.14567197859287262,0.0019343236926943064,0.0,1,0,0
vsi_question_3092,random_null_atoms32_r456,1,1,1,0.25,0.15138034522533417,0.0019343236926943064,0.0,1,0,0
vsi_question_3092,permuted_risk_null_atoms32_r456,1,1,1,0.25,0.151390939950943,0.0019343236926943064,0.0,1,0,0
vsi_question_3092,risk_only_r456,1,1,0,0.25,0.6958208084106445,0.02017594501376152,1.0,0,1,0
vsi_question_5025,source_pca_r456,1,0,1,0.375,0.155044823884964,0.0019504362717270851,0.3333333432674408,1,0,0
vsi_question_5025,target_pca_r456,1,0,1,0.375,0.1575562059879303,0.0,0.0,1,0,0
vsi_question_5025,vsi_pca_train96_r456,1,0,1,0.375,0.13887402415275574,0.0019504362717270851,0.3333333432674408,1,0,0
vsi_question_5025,pooled3_pca_r456,1,0,1,0.375,0.14375804364681244,0.0019504362717270851,0.3333333432674408,1,0,0
vsi_question_5025,cmrq_risk_atoms32_r456,1,0,1,0.375,0.14867635071277618,0.001738453283905983,0.3333333432674408,1,0,0
vsi_question_5025,feature_only_null_atoms32_r456,1,0,1,0.375,0.143307164311409,0.0014402549713850021,0.3333333432674408,1,0,0
vsi_question_5025,random_null_atoms32_r456,1,0,1,0.375,0.1487942337989807,0.0019504362717270851,0.3333333432674408,1,0,0
vsi_question_5025,permuted_risk_null_atoms32_r456,1,0,1,0.375,0.14880485832691193,0.0019504362717270851,0.3333333432674408,1,0,0
vsi_question_5025,risk_only_r456,1,0,1,0.375,0.6808990240097046,0.0,0.0,1,0,0
vsi_question_5074,source_pca_r456,2,3,0,0.25,0.16543187201023102,0.005811925977468491,1.0,0,0,0
vsi_question_5074,target_pca_r456,2,3,2,0.25,0.16773632168769836,0.0019511952996253967,0.5,1,0,0
vsi_question_5074,vsi_pca_train96_r456,2,3,2,0.25,0.14855466783046722,0.0016129519790410995,0.5,1,0,0
vsi_question_5074,pooled3_pca_r456,2,3,2,0.25,0.15307991206645966,0.0016129519790410995,0.5,1,0,0
vsi_question_5074,cmrq_risk_atoms32_r456,2,3,2,0.25,0.15822356939315796,0.0019511952996253967,0.5,1,0,0
vsi_question_5074,feature_only_null_atoms32_r456,2,3,2,0.25,0.15265171229839325,0.0016129519790410995,0.5,1,0,0
vsi_question_5074,random_null_atoms32_r456,2,3,2,0.25,0.15832775831222534,0.0019511952996253967,0.5,1,0,0
vsi_question_5074,permuted_risk_null_atoms32_r456,2,3,2,0.25,0.15832547843456268,0.0016129519790410995,0.5,1,0,0
vsi_question_5074,risk_only_r456,2,3,0,0.25,0.7161347270011902,0.01092824712395668,1.0,0,0,0
vsi_question_5086,source_pca_r456,0,1,0,0.625,0.15890319645404816,0.001841438002884388,0.0,1,0,0
vsi_question_5086,target_pca_r456,0,1,0,0.625,0.16278335452079773,0.0016917341854423285,0.0,1,0,0
vsi_question_5086,vsi_pca_train96_r456,0,1,0,0.625,0.14443565905094147,0.0,0.0,1,0,0
vsi_question_5086,pooled3_pca_r456,0,1,0,0.625,0.14943265914916992,0.0016917341854423285,0.0,1,0,0
vsi_question_5086,cmrq_risk_atoms32_r456,0,1,0,0.625,0.15436719357967377,0.001841438002884388,0.0,1,0,0
vsi_question_5086,feature_only_null_atoms32_r456,0,1,0,0.625,0.14907824993133545,0.0,0.0,1,0,0
vsi_question_5086,random_null_atoms32_r456,0,1,0,0.625,0.15451833605766296,0.001841438002884388,0.0,1,0,0
vsi_question_5086,permuted_risk_null_atoms32_r456,0,1,0,0.625,0.15451721847057343,0.0,0.0,1,0,0
vsi_question_5086,risk_only_r456,0,1,0,0.625,0.6904839873313904,0.0004870225675404072,0.0555555559694767,1,0,0
vsi_question_1058,source_pca_r456,2,0,2,0.75,0.15140463411808014,0.0009131282567977905,0.0,1,0,0
vsi_question_1058,target_pca_r456,2,0,2,0.75,0.1566155105829239,0.0009131282567977905,0.0,1,0,0
vsi_question_1058,vsi_pca_train96_r456,2,0,2,0.75,0.13642318546772003,0.001356266438961029,0.0,1,0,0
vsi_question_1058,pooled3_pca_r456,2,0,2,0.75,0.14175978302955627,0.0,0.0,1,0,0
vsi_question_1058,cmrq_risk_atoms32_r456,2,0,2,0.75,0.14660313725471497,0.0,0.0,1,0,0
vsi_question_1058,feature_only_null_atoms32_r456,2,0,2,0.75,0.14140082895755768,0.0009694844484329224,0.10000000149011612,1,0,0
vsi_question_1058,random_null_atoms32_r456,2,0,2,0.75,0.14672964811325073,0.001356266438961029,0.0,1,0,0
vsi_question_1058,permuted_risk_null_atoms32_r456,2,0,2,0.75,0.1467311978340149,0.001802600920200348,0.0,1,0,0
vsi_question_1058,risk_only_r456,2,0,2,0.75,0.6831346154212952,0.015147916972637177,0.0,1,0,0
vsi_question_994,source_pca_r456,1,1,1,0.875,0.15502004325389862,0.0,0.0,1,0,0
vsi_question_994,target_pca_r456,1,1,1,0.875,0.16125991940498352,0.0007869182154536247,0.0,1,0,0
vsi_question_994,vsi_pca_train96_r456,1,1,1,0.875,0.1352042257785797,0.0007869182154536247,0.0,1,0,0
vsi_question_994,pooled3_pca_r456,1,1,1,0.875,0.14258073270320892,0.0,0.0,1,0,0
vsi_question_994,cmrq_risk_atoms32_r456,1,1,1,0.875,0.14740435779094696,0.0,0.0,1,0,0
vsi_question_994,feature_only_null_atoms32_r456,1,1,1,0.875,0.14205077290534973,0.0,0.0,1,0,0
vsi_question_994,random_null_atoms32_r456,1,1,1,0.875,0.14751821756362915,0.0,0.0,1,0,0
vsi_question_994,permuted_risk_null_atoms32_r456,1,1,1,0.875,0.1475313901901245,0.0,0.0,1,0,0
vsi_question_994,risk_only_r456,1,1,1,0.875,0.6905889511108398,0.001439809799194336,0.0,1,0,0
vsi_question_1950,source_pca_r456,0,1,0,1.75,0.15645356476306915,0.0016368981450796127,0.0,1,0,0
vsi_question_1950,target_pca_r456,0,1,0,1.75,0.1623312383890152,0.0012827599421143532,0.0,1,0,0
vsi_question_1950,vsi_pca_train96_r456,0,1,0,1.75,0.1387871503829956,0.0012827599421143532,0.0,1,0,0
vsi_question_1950,pooled3_pca_r456,0,1,0,1.75,0.14541883766651154,0.0012827599421143532,0.0,1,0,0
vsi_question_1950,cmrq_risk_atoms32_r456,0,1,0,1.75,0.15017704665660858,0.0,0.0,1,0,0
vsi_question_1950,feature_only_null_atoms32_r456,0,1,0,1.75,0.14483925700187683,0.0,0.0,1,0,0
vsi_question_1950,random_null_atoms32_r456,0,1,0,1.75,0.15026961266994476,0.0012827599421143532,0.0,1,0,0
vsi_question_1950,permuted_risk_null_atoms32_r456,0,1,0,1.75,0.15027575194835663,0.0008010054007172585,0.0,1,0,0
vsi_question_1950,risk_only_r456,0,1,0,1.75,0.694206714630127,0.11971833556890488,0.0,1,0,0
vsi_question_2991,source_pca_r456,0,0,0,0.625,0.15886667370796204,0.004570002667605877,0.2222222238779068,1,0,0
vsi_question_2991,target_pca_r456,0,0,0,0.625,0.16161185503005981,0.02219150960445404,0.6000000238418579,1,0,0
vsi_question_2991,vsi_pca_train96_r456,0,0,0,0.625,0.1456790715456009,0.011678764596581459,0.4000000059604645,1,0,0
vsi_question_2991,pooled3_pca_r456,0,0,0,0.625,0.14954286813735962,0.01812155172228813,0.4444444477558136,1,0,0
vsi_question_2991,cmrq_risk_atoms32_r456,0,0,0,0.625,0.1547136902809143,0.009678058326244354,0.3333333432674408,1,0,0
vsi_question_2991,feature_only_null_atoms32_r456,0,0,0,0.625,0.14948783814907074,0.01812155172228813,0.4444444477558136,1,0,0
vsi_question_2991,random_null_atoms32_r456,0,0,0,0.625,0.1548285335302353,0.01806478761136532,0.4444444477558136,1,0,0
vsi_question_2991,permuted_risk_null_atoms32_r456,0,0,0,0.625,0.1548517346382141,0.01806478761136532,0.4444444477558136,1,0,0
vsi_question_2991,risk_only_r456,0,0,0,0.625,0.6899139881134033,0.02716599404811859,0.4444444477558136,1,0,0
vsi_question_1071,source_pca_r456,1,0,1,1.125,0.16179579496383667,0.0,0.0,1,0,0
vsi_question_1071,target_pca_r456,1,0,1,1.125,0.16443219780921936,0.0,0.0,1,0,0
vsi_question_1071,vsi_pca_train96_r456,1,0,1,1.125,0.1392313838005066,0.0019524488598108292,0.1111111119389534,1,0,0
vsi_question_1071,pooled3_pca_r456,1,0,1,1.125,0.14648647606372833,0.0078052133321762085,0.2222222238779068,1,0,0
vsi_question_1071,cmrq_risk_atoms32_r456,1,0,1,1.125,0.15156131982803345,0.0019524488598108292,0.1111111119389534,1,0,0
vsi_question_1071,feature_only_null_atoms32_r456,1,0,1,1.125,0.1455431580543518,0.0,0.0,1,0,0
vsi_question_1071,random_null_atoms32_r456,1,0,1,1.125,0.15169236063957214,0.0010143276304006577,0.10000000149011612,1,0,0
vsi_question_1071,permuted_risk_null_atoms32_r456,1,0,1,1.125,0.15169300138950348,0.0011209845542907715,0.1111111119389534,1,0,0
vsi_question_1071,risk_only_r456,1,0,1,1.125,0.7034693360328674,0.025312572717666626,0.4444444477558136,1,0,0
vsi_question_1224,source_pca_r456,2,0,2,0.875,0.16264121234416962,0.0,0.0,1,0,0
vsi_question_1224,target_pca_r456,2,0,2,0.875,0.16367511451244354,0.0013096933253109455,0.125,1,0,0
vsi_question_1224,vsi_pca_train96_r456,2,0,2,0.875,0.14149191975593567,0.0013096933253109455,0.125,1,0,0
vsi_question_1224,pooled3_pca_r456,2,0,2,0.875,0.1480049192905426,0.0019331704825162888,0.1428571492433548,1,0,0
vsi_question_1224,cmrq_risk_atoms32_r456,2,0,2,0.875,0.1530056893825531,0.0019331704825162888,0.1428571492433548,1,0,0
vsi_question_1224,feature_only_null_atoms32_r456,2,0,2,0.875,0.14745420217514038,0.0,0.0,1,0,0
vsi_question_1224,random_null_atoms32_r456,2,0,2,0.875,0.15313401818275452,0.0,0.0,1,0,0
vsi_question_1224,permuted_risk_null_atoms32_r456,2,0,2,0.875,0.15313364565372467,0.0,0.0,1,0,0
vsi_question_1224,risk_only_r456,2,0,2,0.875,0.7335681319236755,0.0013096933253109455,0.125,1,0,0
vsi_question_5089,source_pca_r456,0,2,0,0.0,0.15871328115463257,0.0019111968576908112,0.0,1,0,0
vsi_question_5089,target_pca_r456,0,2,0,0.0,0.15998035669326782,0.0,0.0,1,0,0
vsi_question_5089,vsi_pca_train96_r456,0,2,0,0.0,0.1317318230867386,0.0,0.0,1,0,0
vsi_question_5089,pooled3_pca_r456,0,2,0,0.0,0.14126333594322205,0.0008833538740873337,0.10000000149011612,1,0,0
vsi_question_5089,cmrq_risk_atoms32_r456,0,2,0,0.0,0.1460440456867218,0.0019111968576908112,0.0,1,0,0
vsi_question_5089,feature_only_null_atoms32_r456,0,2,0,0.0,0.139992356300354,0.0019111968576908112,0.0,1,0,0
vsi_question_5089,random_null_atoms32_r456,0,2,0,0.0,0.14617133140563965,0.0019111968576908112,0.0,1,0,0
vsi_question_5089,permuted_risk_null_atoms32_r456,0,2,0,0.0,0.14615841209888458,0.0019111968576908112,0.0,1,0,0
vsi_question_5089,risk_only_r456,0,2,0,0.0,0.6952009797096252,0.0,0.0,1,0,0
