sample_id,method,teacher_index,answer_index,approximate_index,minimum_margin,feature_relative_l2,candidate_kl,maximum_normalized_adverse_shift,prediction_match,harmful,beneficial
vsi_question_2070,target_pca_r456,2,0,3,0.0,0.16117064654827118,0.006365135312080383,5.0,0,0,0
vsi_question_2070,vsi_pca_train96_r456,2,0,3,0.0,0.14184355735778809,0.0016802381724119186,2.5,0,0,0
vsi_question_2070,pooled3_pca_r456,2,0,3,0.0,0.1465327888727188,0.006612662225961685,5.0,0,0,0
vsi_question_2070,cmrq_risk_atoms32_r456,2,0,3,0.0,0.15142688155174255,0.0016802381724119186,2.5,0,0,0
vsi_question_2070,feature_only_null_atoms32_r456,2,0,3,0.0,0.1461292952299118,0.0016802381724119186,2.5,0,0,0
vsi_question_2070,random_null_atoms32_r456,2,0,3,0.0,0.15153448283672333,0.0016802381724119186,2.5,0,0,0
vsi_question_2070,permuted_risk_null_atoms32_r456,2,0,3,0.0,0.15152610838413239,0.0016802381724119186,2.5,0,0,0
vsi_question_2070,risk_only_r456,2,0,3,0.0,0.7047930955886841,0.09149882197380066,20.0,0,0,0
vsi_question_5142,source_pca_r456,1,2,1,0.125,0.1533752828836441,0.001377750188112259,0.20000000298023224,1,0,0
vsi_question_5142,target_pca_r456,1,2,1,0.125,0.15720422565937042,0.001880001276731491,1.0,1,0,0
vsi_question_5142,vsi_pca_train96_r456,1,2,1,0.125,0.13771037757396698,0.001880001276731491,1.0,1,0,0
vsi_question_5142,pooled3_pca_r456,1,2,1,0.125,0.14300186932086945,0.001377750188112259,0.20000000298023224,1,0,0
vsi_question_5142,cmrq_risk_atoms32_r456,1,2,1,0.125,0.14783816039562225,0.001880001276731491,1.0,1,0,0
vsi_question_5142,feature_only_null_atoms32_r456,1,2,1,0.125,0.14262746274471283,0.001880001276731491,1.0,1,0,0
vsi_question_5142,random_null_atoms32_r456,1,2,1,0.125,0.14793874323368073,0.001377750188112259,0.20000000298023224,1,0,0
vsi_question_5142,permuted_risk_null_atoms32_r456,1,2,1,0.125,0.1479373276233673,0.001377750188112259,0.20000000298023224,1,0,0
vsi_question_5142,risk_only_r456,1,2,2,0.125,0.6904255747795105,0.006074879318475723,2.0,0,0,1
vsi_question_3168,source_pca_r456,0,2,0,0.125,0.1519971340894699,0.0019517552573233843,0.0,1,0,0
vsi_question_3168,target_pca_r456,0,2,0,0.125,0.1582844853401184,0.002897460013628006,0.0625,1,0,0
vsi_question_3168,vsi_pca_train96_r456,0,2,0,0.125,0.1411917358636856,0.0013071629218757153,0.0625,1,0,0
vsi_question_3168,pooled3_pca_r456,0,2,0,0.125,0.14462262392044067,0.0019517552573233843,0.0,1,0,0
vsi_question_3168,cmrq_risk_atoms32_r456,0,2,0,0.125,0.1495039314031601,0.0013071629218757153,0.0625,1,0,0
vsi_question_3168,feature_only_null_atoms32_r456,0,2,0,0.125,0.1444910317659378,0.0019517552573233843,0.0,1,0,0
vsi_question_3168,random_null_atoms32_r456,0,2,0,0.125,0.14962294697761536,0.0026689302176237106,0.0625,1,0,0
vsi_question_3168,permuted_risk_null_atoms32_r456,0,2,0,0.125,0.14961126446723938,0.0026689302176237106,0.0625,1,0,0
vsi_question_3168,risk_only_r456,0,2,0,0.125,0.6903181076049805,0.03597976267337799,0.0,1,0,0
vsi_question_991,source_pca_r456,2,2,2,0.5,0.16181151568889618,0.0,0.0,1,0,0
vsi_question_991,target_pca_r456,2,2,2,0.5,0.16354326903820038,0.0011478513479232788,0.0,1,0,0
vsi_question_991,vsi_pca_train96_r456,2,2,2,0.5,0.14246687293052673,0.0011478513479232788,0.0,1,0,0
vsi_question_991,pooled3_pca_r456,2,2,2,0.5,0.14866536855697632,0.0,0.0,1,0,0
vsi_question_991,cmrq_risk_atoms32_r456,2,2,2,0.5,0.1535852998495102,0.0011478513479232788,0.0,1,0,0
vsi_question_991,feature_only_null_atoms32_r456,2,2,2,0.5,0.14801929891109467,0.0011478513479232788,0.0,1,0,0
vsi_question_991,random_null_atoms32_r456,2,2,2,0.5,0.15372033417224884,0.0,0.0,1,0,0
vsi_question_991,permuted_risk_null_atoms32_r456,2,2,2,0.5,0.15372610092163086,0.0,0.0,1,0,0
vsi_question_991,risk_only_r456,2,2,2,0.5,0.7076246738433838,0.011504340916872025,0.75,1,0,0
vsi_question_3105,source_pca_r456,3,0,3,0.5,0.16213591396808624,0.0014896243810653687,0.0,1,0,0
vsi_question_3105,target_pca_r456,3,0,3,0.5,0.16314204037189484,0.0060299113392829895,0.0,1,0,0
vsi_question_3105,vsi_pca_train96_r456,3,0,3,0.5,0.14653003215789795,0.003817373886704445,0.25,1,0,0
vsi_question_3105,pooled3_pca_r456,3,0,3,0.5,0.1505834013223648,0.0014896243810653687,0.0,1,0,0
vsi_question_3105,cmrq_risk_atoms32_r456,3,0,3,0.5,0.1555974930524826,0.0014896243810653687,0.0,1,0,0
vsi_question_3105,feature_only_null_atoms32_r456,3,0,3,0.5,0.15044766664505005,0.0015954896807670593,0.25,1,0,0
vsi_question_3105,random_null_atoms32_r456,3,0,3,0.5,0.15572839975357056,0.0012927409261465073,0.0,1,0,0
vsi_question_3105,permuted_risk_null_atoms32_r456,3,0,3,0.5,0.15571419894695282,0.004734457470476627,0.0,1,0,0
vsi_question_3105,risk_only_r456,3,0,2,0.5,0.7150682210922241,0.08285881578922272,1.3333333730697632,0,0,0
vsi_question_1560,source_pca_r456,0,2,0,0.75,0.15893404185771942,0.0007873279973864555,0.0,1,0,0
vsi_question_1560,target_pca_r456,0,2,0,0.75,0.16032874584197998,0.0,0.0,1,0,0
vsi_question_1560,vsi_pca_train96_r456,0,2,0,0.75,0.14621101319789886,0.0,0.0,1,0,0
vsi_question_1560,pooled3_pca_r456,0,2,0,0.75,0.14934170246124268,0.001859850250184536,0.0,1,0,0
vsi_question_1560,cmrq_risk_atoms32_r456,0,2,0,0.75,0.1543404906988144,0.001859850250184536,0.0,1,0,0
vsi_question_1560,feature_only_null_atoms32_r456,0,2,0,0.75,0.14922305941581726,0.0007873279973864555,0.0,1,0,0
vsi_question_1560,random_null_atoms32_r456,0,2,0,0.75,0.1544429361820221,0.0,0.0,1,0,0
vsi_question_1560,permuted_risk_null_atoms32_r456,0,2,0,0.75,0.1544489860534668,0.0007873279973864555,0.0,1,0,0
vsi_question_1560,risk_only_r456,0,2,0,0.75,0.7037497758865356,0.007976332679390907,0.07692307978868484,1,0,0
vsi_question_5090,source_pca_r456,0,0,0,0.0,0.16026785969734192,0.0008039828389883041,0.09090909361839294,1,0,0
vsi_question_5090,target_pca_r456,0,0,0,0.0,0.16212081909179688,0.0008039828389883041,0.09090909361839294,1,0,0
vsi_question_5090,vsi_pca_train96_r456,0,0,0,0.0,0.13998904824256897,0.0008039828389883041,0.09090909361839294,1,0,0
vsi_question_5090,pooled3_pca_r456,0,0,0,0.0,0.1459377259016037,0.0008039828389883041,0.09090909361839294,1,0,0
vsi_question_5090,cmrq_risk_atoms32_r456,0,0,0,0.0,0.15098625421524048,0.0008039828389883041,0.09090909361839294,1,0,0
vsi_question_5090,feature_only_null_atoms32_r456,0,0,0,0.0,0.14556998014450073,0.0008039828389883041,0.09090909361839294,1,0,0
vsi_question_5090,random_null_atoms32_r456,0,0,2,0.0,0.15111319720745087,0.0019182791002094746,2.5,0,1,0
vsi_question_5090,permuted_risk_null_atoms32_r456,0,0,0,0.0,0.15110310912132263,0.0008039828389883041,0.09090909361839294,1,0,0
vsi_question_5090,risk_only_r456,0,0,0,0.0,0.703561544418335,0.0008039828389883041,0.09090909361839294,1,0,0
vsi_question_5030,source_pca_r456,0,2,0,0.125,0.15781345963478088,0.0,0.0,1,0,0
vsi_question_5030,target_pca_r456,0,2,0,0.125,0.16178710758686066,0.0016082338988780975,1.0,1,0,0
vsi_question_5030,vsi_pca_train96_r456,0,2,0,0.125,0.13648444414138794,0.0016082338988780975,1.0,1,0,0
vsi_question_5030,pooled3_pca_r456,0,2,0,0.125,0.14361430704593658,0.0,0.0,1,0,0
vsi_question_5030,cmrq_risk_atoms32_r456,0,2,0,0.125,0.1482958346605301,0.0,0.0,1,0,0
vsi_question_5030,feature_only_null_atoms32_r456,0,2,0,0.125,0.1429617702960968,0.0015457933768630028,1.0,1,0,0
vsi_question_5030,random_null_atoms32_r456,0,2,0,0.125,0.14842523634433746,0.0019492395222187042,1.0,1,0,0
vsi_question_5030,permuted_risk_null_atoms32_r456,0,2,0,0.125,0.14844292402267456,0.0015457933768630028,1.0,1,0,0
vsi_question_5030,risk_only_r456,0,2,0,0.125,0.7241775989532471,0.0016082338988780975,1.0,1,0,0
vsi_question_3012,source_pca_r456,2,2,2,0.75,0.1572241187095642,0.0017748773097991943,0.0,1,0,0
vsi_question_3012,target_pca_r456,2,2,2,0.75,0.1558847874403,0.0017748773097991943,0.0,1,0,0
vsi_question_3012,vsi_pca_train96_r456,2,2,2,0.75,0.14373721182346344,0.0016493787989020348,0.07692307978868484,1,0,0
vsi_question_3012,pooled3_pca_r456,2,2,2,0.75,0.14646810293197632,0.0007619159296154976,0.07692307978868484,1,0,0
vsi_question_3012,cmrq_risk_atoms32_r456,2,2,2,0.75,0.15108992159366608,0.0007619159296154976,0.07692307978868484,1,0,0
vsi_question_3012,feature_only_null_atoms32_r456,2,2,2,0.75,0.14634214341640472,0.0007619159296154976,0.07692307978868484,1,0,0
vsi_question_3012,random_null_atoms32_r456,2,2,2,0.75,0.15115508437156677,0.0017748773097991943,0.0,1,0,0
vsi_question_3012,permuted_risk_null_atoms32_r456,2,2,2,0.75,0.15115636587142944,0.0007619159296154976,0.07692307978868484,1,0,0
vsi_question_3012,risk_only_r456,2,2,2,0.75,0.6884028911590576,0.15531794726848602,0.0,1,0,0
vsi_question_1242,source_pca_r456,1,0,1,0.375,0.15408584475517273,0.0,0.0,1,0,0
vsi_question_1242,target_pca_r456,1,0,1,0.375,0.1574881672859192,0.0,0.0,1,0,0
vsi_question_1242,vsi_pca_train96_r456,1,0,1,0.375,0.13946640491485596,0.0,0.0,1,0,0
vsi_question_1242,pooled3_pca_r456,1,0,1,0.375,0.14389275014400482,0.0,0.0,1,0,0
vsi_question_1242,cmrq_risk_atoms32_r456,1,0,1,0.375,0.14873149991035461,0.0,0.0,1,0,0
vsi_question_1242,feature_only_null_atoms32_r456,1,0,1,0.375,0.14333631098270416,0.0,0.0,1,0,0
vsi_question_1242,random_null_atoms32_r456,1,0,1,0.375,0.14885663986206055,0.0,0.0,1,0,0
vsi_question_1242,permuted_risk_null_atoms32_r456,1,0,1,0.375,0.14885519444942474,0.0,0.0,1,0,0
vsi_question_1242,risk_only_r456,1,0,1,0.375,0.6863492131233215,0.0018703974783420563,0.0,1,0,0
vsi_question_1582,source_pca_r456,0,2,0,1.125,0.15109547972679138,0.0005526971071958542,0.0555555559694767,1,0,0
vsi_question_1582,target_pca_r456,0,2,0,1.125,0.1558334082365036,0.0021586623042821884,0.0555555559694767,1,0,0
vsi_question_1582,vsi_pca_train96_r456,0,2,0,1.125,0.1321178376674652,0.0,0.0,1,0,0
vsi_question_1582,pooled3_pca_r456,0,2,0,1.125,0.138208270072937,0.0005526971071958542,0.0555555559694767,1,0,0
vsi_question_1582,cmrq_risk_atoms32_r456,0,2,0,1.125,0.14302238821983337,0.0005526971071958542,0.0555555559694767,1,0,0
vsi_question_1582,feature_only_null_atoms32_r456,0,2,0,1.125,0.13753749430179596,0.0005526971071958542,0.0555555559694767,1,0,0
vsi_question_1582,random_null_atoms32_r456,0,2,0,1.125,0.14313524961471558,0.0005526971071958542,0.0555555559694767,1,0,0
vsi_question_1582,permuted_risk_null_atoms32_r456,0,2,0,1.125,0.14314520359039307,0.0005526971071958542,0.0555555559694767,1,0,0
vsi_question_1582,risk_only_r456,0,2,0,1.125,0.702933132648468,0.01873818412423134,0.3333333432674408,1,0,0
vsi_question_3665,source_pca_r456,0,2,0,0.25,0.15764528512954712,0.0018638018518686295,0.0,1,0,0
vsi_question_3665,target_pca_r456,0,2,0,0.25,0.1616934984922409,0.0005903397686779499,0.0,1,0,0
vsi_question_3665,vsi_pca_train96_r456,0,2,0,0.25,0.1442345231771469,0.0005903397686779499,0.0,1,0,0
vsi_question_3665,pooled3_pca_r456,0,2,0,0.25,0.1486377865076065,0.0029471907764673233,0.0,1,0,0
vsi_question_3665,cmrq_risk_atoms32_r456,0,2,0,0.25,0.15344446897506714,0.0005903397686779499,0.0,1,0,0
vsi_question_3665,feature_only_null_atoms32_r456,0,2,0,0.25,0.14845123887062073,0.0,0.0,1,0,0
vsi_question_3665,random_null_atoms32_r456,0,2,0,0.25,0.1535654067993164,0.0016682446002960205,0.0,1,0,0
vsi_question_3665,permuted_risk_null_atoms32_r456,0,2,0,0.25,0.15354853868484497,0.0016682446002960205,0.0,1,0,0
vsi_question_3665,risk_only_r456,0,2,0,0.25,0.700079619884491,0.011081814765930176,0.3333333432674408,1,0,0
vsi_question_5001,source_pca_r456,3,3,3,0.125,0.15571612119674683,0.0,0.0,1,0,0
vsi_question_5001,target_pca_r456,3,3,3,0.125,0.16110195219516754,0.0,0.0,1,0,0
vsi_question_5001,vsi_pca_train96_r456,3,3,3,0.125,0.13983744382858276,0.0,0.0,1,0,0
vsi_question_5001,pooled3_pca_r456,3,3,3,0.125,0.1453007161617279,0.0008880067616701126,0.1111111119389534,1,0,0
vsi_question_5001,cmrq_risk_atoms32_r456,3,3,3,0.125,0.15015678107738495,0.0,0.0,1,0,0
vsi_question_5001,feature_only_null_atoms32_r456,3,3,3,0.125,0.14494410157203674,0.0,0.0,1,0,0
vsi_question_5001,random_null_atoms32_r456,3,3,3,0.125,0.1502941995859146,0.0008880067616701126,0.1111111119389534,1,0,0
vsi_question_5001,permuted_risk_null_atoms32_r456,3,3,3,0.125,0.15026956796646118,0.0,0.0,1,0,0
vsi_question_5001,risk_only_r456,3,3,3,0.125,0.7092370390892029,0.0038343919441103935,0.1111111119389534,1,0,0
vsi_question_3052,source_pca_r456,1,2,1,1.375,0.15785890817642212,0.004997165407985449,0.1818181872367859,1,0,0
vsi_question_3052,target_pca_r456,1,2,1,1.375,0.16456781327724457,0.001218051533214748,0.09090909361839294,1,0,0
vsi_question_3052,vsi_pca_train96_r456,1,2,1,1.375,0.14098677039146423,0.0062620798125863075,0.1818181872367859,1,0,0
vsi_question_3052,pooled3_pca_r456,1,2,1,1.375,0.1477048248052597,0.0012831224594265223,0.09090909361839294,1,0,0
vsi_question_3052,cmrq_risk_atoms32_r456,1,2,1,1.375,0.15264250338077545,0.0062620798125863075,0.1818181872367859,1,0,0
vsi_question_3052,feature_only_null_atoms32_r456,1,2,1,1.375,0.14703074097633362,0.001218051533214748,0.09090909361839294,1,0,0
vsi_question_3052,random_null_atoms32_r456,1,2,1,1.375,0.152779221534729,0.001218051533214748,0.09090909361839294,1,0,0
vsi_question_3052,permuted_risk_null_atoms32_r456,1,2,1,1.375,0.15277361869812012,0.005060133989900351,0.1818181872367859,1,0,0
vsi_question_3052,risk_only_r456,1,2,1,1.375,0.7065818905830383,0.027431242167949677,0.3636363744735718,1,0,0
vsi_question_5040,source_pca_r456,1,2,1,0.25,0.162824809551239,0.0019096266478300095,0.0,1,0,0
vsi_question_5040,target_pca_r456,1,2,1,0.25,0.16713590919971466,0.0013002809137105942,0.0,1,0,0
vsi_question_5040,vsi_pca_train96_r456,1,2,1,0.25,0.1389485001564026,0.0013002809137105942,0.0,1,0,0
vsi_question_5040,pooled3_pca_r456,1,2,1,0.25,0.1479109227657318,0.0019096266478300095,0.0,1,0,0
vsi_question_5040,cmrq_risk_atoms32_r456,1,2,1,0.25,0.15302518010139465,0.0013002809137105942,0.0,1,0,0
vsi_question_5040,feature_only_null_atoms32_r456,1,2,1,0.25,0.14697588980197906,0.0019096266478300095,0.0,1,0,0
vsi_question_5040,random_null_atoms32_r456,1,2,1,0.25,0.15320336818695068,0.0,0.0,1,0,0
vsi_question_5040,permuted_risk_null_atoms32_r456,1,2,1,0.25,0.15316630899906158,0.0013002809137105942,0.0,1,0,0
vsi_question_5040,risk_only_r456,1,2,1,0.25,0.713098406791687,0.0013002809137105942,0.0,1,0,0
vsi_question_1901,source_pca_r456,0,0,0,0.25,0.16378293931484222,0.001148683950304985,0.20000000298023224,1,0,0
vsi_question_1901,target_pca_r456,0,0,0,0.25,0.1688271462917328,0.0019522886723279953,0.0,1,0,0
vsi_question_1901,vsi_pca_train96_r456,0,0,0,0.25,0.13826757669448853,0.0014411797747015953,0.0,1,0,0
vsi_question_1901,pooled3_pca_r456,0,0,0,0.25,0.1470865160226822,0.0,0.0,1,0,0
vsi_question_1901,cmrq_risk_atoms32_r456,0,0,0,0.25,0.15194840729236603,0.001148683950304985,0.20000000298023224,1,0,0
vsi_question_1901,feature_only_null_atoms32_r456,0,0,0,0.25,0.14568763971328735,0.001148683950304985,0.20000000298023224,1,0,0
vsi_question_1901,random_null_atoms32_r456,0,0,0,0.25,0.15207767486572266,0.0,0.0,1,0,0
vsi_question_1901,permuted_risk_null_atoms32_r456,0,0,0,0.25,0.15206176042556763,0.0,0.0,1,0,0
vsi_question_1901,risk_only_r456,0,0,0,0.25,0.7012584805488586,0.0017336774617433548,0.0,1,0,0
vsi_question_3163,source_pca_r456,0,0,0,1.125,0.15902556478977203,0.0015915632247924805,0.1111111119389534,1,0,0
vsi_question_3163,target_pca_r456,0,0,0,1.125,0.16481523215770721,0.0,0.0,1,0,0
vsi_question_3163,vsi_pca_train96_r456,0,0,0,1.125,0.14279653131961823,0.0015915632247924805,0.1111111119389534,1,0,0
vsi_question_3163,pooled3_pca_r456,0,0,0,1.125,0.14897054433822632,0.0013494659215211868,0.1111111119389534,1,0,0
vsi_question_3163,cmrq_risk_atoms32_r456,0,0,0,1.125,0.15371441841125488,0.0015915632247924805,0.1111111119389534,1,0,0
vsi_question_3163,feature_only_null_atoms32_r456,0,0,0,1.125,0.14836886525154114,0.0015915632247924805,0.1111111119389534,1,0,0
vsi_question_3163,random_null_atoms32_r456,0,0,0,1.125,0.1538522094488144,0.0004353185649961233,0.0,1,0,0
vsi_question_3163,permuted_risk_null_atoms32_r456,0,0,0,1.125,0.15385515987873077,0.00046835653483867645,0.05263157933950424,1,0,0
vsi_question_3163,risk_only_r456,0,0,0,1.125,0.7001092433929443,0.050153329968452454,0.5555555820465088,1,0,0
vsi_question_988,source_pca_r456,0,3,0,0.0,0.1563670039176941,0.0006857207044959068,0.0,1,0,0
vsi_question_988,target_pca_r456,0,3,0,0.0,0.16283944249153137,0.0006857207044959068,0.0,1,0,0
vsi_question_988,vsi_pca_train96_r456,0,3,0,0.0,0.1391524076461792,0.0006857207044959068,0.0,1,0,0
vsi_question_988,pooled3_pca_r456,0,3,0,0.0,0.14555104076862335,0.0,0.0,1,0,0
vsi_question_988,cmrq_risk_atoms32_r456,0,3,0,0.0,0.15043863654136658,0.0,0.0,1,0,0
vsi_question_988,feature_only_null_atoms32_r456,0,3,0,0.0,0.1449224203824997,0.0018883012235164642,0.0,1,0,0
vsi_question_988,random_null_atoms32_r456,0,3,0,0.0,0.15055766701698303,0.0,0.0,1,0,0
vsi_question_988,permuted_risk_null_atoms32_r456,0,3,0,0.0,0.15056835114955902,0.0,0.0,1,0,0
vsi_question_988,risk_only_r456,0,3,3,0.0,0.7077431082725525,0.005692904815077782,2.5,0,0,1
vsi_question_1028,source_pca_r456,2,2,2,0.375,0.16155357658863068,0.0,0.0,1,0,0
vsi_question_1028,target_pca_r456,2,2,2,0.375,0.16161446273326874,0.001917663961648941,0.0,1,0,0
vsi_question_1028,vsi_pca_train96_r456,2,2,2,0.375,0.13768815994262695,0.0017841160297393799,0.3333333432674408,1,0,0
vsi_question_1028,pooled3_pca_r456,2,2,2,0.375,0.14525678753852844,0.0,0.0,1,0,0
vsi_question_1028,cmrq_risk_atoms32_r456,2,2,2,0.375,0.15026384592056274,0.0018716510385274887,0.20000000298023224,1,0,0
vsi_question_1028,feature_only_null_atoms32_r456,2,2,2,0.375,0.14451706409454346,0.001253221184015274,0.20000000298023224,1,0,0
vsi_question_1028,random_null_atoms32_r456,2,2,2,0.375,0.15037894248962402,0.0,0.0,1,0,0
vsi_question_1028,permuted_risk_null_atoms32_r456,2,2,2,0.375,0.15038302540779114,0.0,0.0,1,0,0
vsi_question_1028,risk_only_r456,2,2,2,0.375,0.6880316734313965,0.03240957111120224,0.0,1,0,0
vsi_question_3195,source_pca_r456,2,0,2,1.5,0.15445883572101593,0.005624113604426384,0.1666666716337204,1,0,0
vsi_question_3195,target_pca_r456,2,0,2,1.5,0.1613321751356125,0.005624113604426384,0.1666666716337204,1,0,0
vsi_question_3195,vsi_pca_train96_r456,2,0,2,1.5,0.1417822688817978,0.001009470783174038,0.0833333358168602,1,0,0
vsi_question_3195,pooled3_pca_r456,2,0,2,1.5,0.14621354639530182,0.005624113604426384,0.1666666716337204,1,0,0
vsi_question_3195,cmrq_risk_atoms32_r456,2,0,2,1.5,0.1510651856660843,0.0020394171588122845,0.0833333358168602,1,0,0
vsi_question_3195,feature_only_null_atoms32_r456,2,0,2,1.5,0.14607037603855133,0.005624113604426384,0.1666666716337204,1,0,0
vsi_question_3195,random_null_atoms32_r456,2,0,2,1.5,0.15116681158542633,0.004327669739723206,0.1666666716337204,1,0,0
vsi_question_3195,permuted_risk_null_atoms32_r456,2,0,2,1.5,0.15117992460727692,0.001397239975631237,0.0833333358168602,1,0,0
vsi_question_3195,risk_only_r456,2,0,2,1.5,0.694643497467041,0.11266803741455078,0.7142857313156128,1,0,0
vsi_question_1898,source_pca_r456,1,2,1,0.125,0.1541358232498169,0.004631854593753815,0.0,1,0,0
vsi_question_1898,target_pca_r456,1,2,1,0.125,0.16053135693073273,0.0037079034373164177,0.0,1,0,0
vsi_question_1898,vsi_pca_train96_r456,1,2,1,0.125,0.13886454701423645,0.0016853176057338715,0.0,1,0,0
vsi_question_1898,pooled3_pca_r456,1,2,1,0.125,0.14430883526802063,0.0011500921100378036,0.0,1,0,0
vsi_question_1898,cmrq_risk_atoms32_r456,1,2,1,0.125,0.149264395236969,0.0011500921100378036,0.0,1,0,0
vsi_question_1898,feature_only_null_atoms32_r456,1,2,1,0.125,0.14395344257354736,0.0037079034373164177,0.0,1,0,0
vsi_question_1898,random_null_atoms32_r456,1,2,1,0.125,0.14937736093997955,0.0018947292119264603,0.0,1,0,0
vsi_question_1898,permuted_risk_null_atoms32_r456,1,2,1,0.125,0.14938077330589294,0.0011500921100378036,0.0,1,0,0
vsi_question_1898,risk_only_r456,1,2,1,0.125,0.6847812533378601,0.008922411128878593,1.0,1,0,0
vsi_question_5117,source_pca_r456,3,3,3,0.125,0.16245241463184357,0.0005196486599743366,0.07692307978868484,1,0,0
vsi_question_5117,target_pca_r456,3,3,3,0.125,0.16255462169647217,0.0,0.0,1,0,0
vsi_question_5117,vsi_pca_train96_r456,3,3,3,0.125,0.14081096649169922,0.0,0.0,1,0,0
vsi_question_5117,pooled3_pca_r456,3,3,3,0.125,0.14704357087612152,0.0005196486599743366,0.07692307978868484,1,0,0
vsi_question_5117,cmrq_risk_atoms32_r456,3,3,3,0.125,0.1521850824356079,0.0,0.0,1,0,0
vsi_question_5117,feature_only_null_atoms32_r456,3,3,3,0.125,0.14645373821258545,0.0,0.0,1,0,0
vsi_question_5117,random_null_atoms32_r456,3,3,3,0.125,0.15232540667057037,0.0,0.0,1,0,0
vsi_question_5117,permuted_risk_null_atoms32_r456,3,3,3,0.125,0.15230998396873474,0.0005196486599743366,0.07692307978868484,1,0,0
vsi_question_5117,risk_only_r456,3,3,0,0.125,0.7052525281906128,0.005522167310118675,1.0,0,1,0
