sample_id,refined_group_count,run1_prediction_match,run2_prediction_match,prediction_changed,run1_candidate_kl,run2_candidate_kl,absolute_kl_delta
vsi_question_1053,196,1,1,0,0.0076608359813690186,0.0064347852021455765,0.001226050779223442
vsi_question_1053,245,1,1,0,0.025783028453588486,0.025783028453588486,0.0
vsi_question_1053,294,1,1,0,0.004637695848941803,0.004637695848941803,0.0
vsi_question_1053,343,1,1,0,0.004357576370239258,0.011390086263418198,0.00703250989317894
vsi_question_1053,392,1,1,0,0.0,0.0,0.0
vsi_question_1039,0,1,1,0,0.06581967324018478,0.06581967324018478,0.0
vsi_question_1039,49,1,1,0,0.03442496806383133,0.03442496806383133,0.0
vsi_question_1039,98,1,1,0,0.08030276000499725,0.08030276000499725,0.0
vsi_question_1039,128,1,1,0,0.08030276000499725,0.09626609832048416,0.015963338315486908
vsi_question_1039,160,1,1,0,0.0881904885172844,0.0881904885172844,0.0
vsi_question_1039,196,1,1,0,0.030071698129177094,0.018012579530477524,0.01205911859869957
vsi_question_1039,245,1,1,0,0.02348213642835617,0.02348213642835617,0.0
vsi_question_1039,294,1,1,0,0.005829183384776115,0.013241995126008987,0.007412811741232872
vsi_question_1039,343,1,0,1,0.0013056201860308647,0.0016082338988780975,0.0003026137128472328
vsi_question_1039,392,1,1,0,0.0,0.0,0.0
vsi_question_5150,0,1,1,0,0.008881766349077225,0.008881766349077225,0.0
vsi_question_5150,49,1,1,0,0.018633723258972168,0.01835915446281433,0.0002745687961578369
vsi_question_5150,98,1,1,0,0.02808869630098343,0.02808869630098343,0.0
vsi_question_5150,128,1,1,0,0.02113785594701767,0.02113785594701767,0.0
vsi_question_5150,160,1,1,0,0.018633723258972168,0.009961478412151337,0.008672244846820831
vsi_question_5150,196,1,1,0,0.011823195964097977,0.011823195964097977,0.0
vsi_question_5150,245,1,1,0,0.006358630955219269,0.006358630955219269,0.0
vsi_question_5150,294,1,1,0,0.005829188972711563,0.005829188972711563,0.0
vsi_question_5150,343,1,1,0,0.006002645939588547,0.0019353441894054413,0.0040673017501831055
vsi_question_5150,392,1,1,0,0.0,0.0,0.0
vsi_question_5067,0,1,1,0,0.00915052741765976,0.00915052741765976,0.0
vsi_question_5067,49,1,1,0,0.005087494850158691,0.005087494850158691,0.0
vsi_question_5067,98,1,1,0,0.004926182329654694,0.003634166205301881,0.0012920161243528128
vsi_question_5067,128,1,1,0,0.003634166205301881,0.00182343740016222,0.0018107288051396608
vsi_question_5067,160,1,1,0,0.0015439651906490326,0.0012436974793672562,0.00030026771128177643
vsi_question_5067,196,1,1,0,0.0015439651906490326,0.0,0.0015439651906490326
vsi_question_5067,245,1,1,0,0.00182343740016222,0.0015439651906490326,0.0002794722095131874
vsi_question_5067,294,1,1,0,0.0012436974793672562,0.0,0.0012436974793672562
vsi_question_5067,343,1,1,0,0.0,0.0,0.0
vsi_question_5067,392,1,1,0,0.0,0.0,0.0
vsi_question_1976,0,0,0,0,0.0929684266448021,0.0929684266448021,0.0
vsi_question_1976,49,1,1,0,0.01347343623638153,0.013086728751659393,0.00038670748472213745
vsi_question_1976,98,1,1,0,0.004350706469267607,0.0032934825867414474,0.0010572238825261593
vsi_question_1976,128,1,1,0,0.006479976698756218,0.006479976698756218,0.0
vsi_question_1976,160,1,1,0,0.012803435325622559,0.012803435325622559,0.0
vsi_question_1976,196,1,1,0,0.031864795833826065,0.031864795833826065,0.0
vsi_question_1976,245,1,1,0,0.008249221369624138,0.02117837220430374,0.012929150834679604
vsi_question_1976,294,1,1,0,0.02255084365606308,0.013808060437440872,0.008742783218622208
vsi_question_1976,343,1,1,0,0.03419613465666771,0.020669616758823395,0.013526517897844315
vsi_question_1976,392,1,1,0,0.0,0.0,0.0
vsi_question_1077,0,0,0,0,0.023392103612422943,0.023392103612422943,0.0
vsi_question_1077,49,0,0,0,0.00725918635725975,0.00725918635725975,0.0
vsi_question_1077,98,0,0,0,0.00862042885273695,0.01539602130651474,0.00677559245377779
vsi_question_1077,128,0,0,0,0.007744386792182922,0.005884608253836632,0.0018597785383462906
vsi_question_1077,160,0,0,0,0.0207219198346138,0.020773373544216156,5.145370960235596e-05
vsi_question_1077,196,0,0,0,0.001653432846069336,0.001653432846069336,0.0
vsi_question_1077,245,1,0,1,0.0009104246273636818,0.001653432846069336,0.0007430082187056541
vsi_question_1077,294,1,1,0,0.0013528969138860703,0.0017998376861214638,0.0004469407722353935
vsi_question_1077,343,0,0,0,0.0019426606595516205,0.0019426606595516205,0.0
vsi_question_1077,392,1,1,0,0.0,0.0,0.0
vsi_question_3092,0,1,1,0,0.14933009445667267,0.14933009445667267,0.0
vsi_question_3092,49,1,1,0,0.08784759044647217,0.03493309020996094,0.05291450023651123
vsi_question_3092,98,1,1,0,0.008863518014550209,0.018382836133241653,0.009519318118691444
vsi_question_3092,128,1,1,0,0.010975485667586327,0.004513069987297058,0.0064624156802892685
vsi_question_3092,160,1,1,0,0.008681039325892925,0.004394568502902985,0.004286470822989941
vsi_question_3092,196,1,1,0,0.0021010935306549072,0.0021010935306549072,0.0
vsi_question_3092,245,1,1,0,0.009509481489658356,0.013192828744649887,0.0036833472549915314
vsi_question_3092,294,0,0,0,0.03409164026379585,0.027786456048488617,0.006305184215307236
vsi_question_3092,343,1,0,1,0.019648607820272446,0.026883438229560852,0.007234830409288406
vsi_question_3092,392,1,1,0,0.0,0.0,0.0
vsi_question_5025,0,1,1,0,0.004460923373699188,0.004460923373699188,0.0
vsi_question_5025,49,1,1,0,0.0019147964194417,0.001738453283905983,0.000176343135535717
vsi_question_5025,98,1,1,0,0.0019147964194417,0.0019147964194417,0.0
vsi_question_5025,128,1,1,0,0.0014402549713850021,0.0014402549713850021,0.0
vsi_question_5025,160,1,1,0,0.0011420529335737228,0.0011420529335737228,0.0
vsi_question_5025,196,1,1,0,0.0014402549713850021,0.0014402549713850021,0.0
vsi_question_5025,245,1,1,0,0.0032556038349866867,0.0018895287066698074,0.0013660751283168793
vsi_question_5025,294,1,1,0,0.0011420529335737228,0.0019504362717270851,0.0008083833381533623
vsi_question_5025,343,1,1,0,0.0019504362717270851,0.0011420529335737228,0.0008083833381533623
vsi_question_5025,392,1,1,0,0.0,0.0,0.0
vsi_question_5074,0,0,0,0,0.020085565745830536,0.020085565745830536,0.0
vsi_question_5074,49,0,0,0,0.005015149712562561,0.005015149712562561,0.0
vsi_question_5074,98,1,0,1,0.0019511952996253967,0.007787756621837616,0.005836561322212219
vsi_question_5074,128,1,1,0,0.0016129519790410995,0.000877021811902523,0.0007359301671385765
vsi_question_5074,160,1,1,0,0.0016129519790410995,0.0016129519790410995,0.0
vsi_question_5074,196,1,1,0,0.0030688531696796417,0.0017638076096773148,0.001305045560002327
vsi_question_5074,245,1,1,0,0.0016129519790410995,0.0030688531696796417,0.0014559011906385422
vsi_question_5074,294,1,1,0,0.0030688531696796417,0.0030688531696796417,0.0
vsi_question_5074,343,1,0,1,0.0030688531696796417,0.005811925977468491,0.002743072807788849
vsi_question_5074,392,1,1,0,0.0,0.0,0.0
vsi_question_5086,0,1,1,0,0.006823073141276836,0.006823073141276836,0.0
vsi_question_5086,49,1,1,0,0.0025109369307756424,0.0025109369307756424,0.0
vsi_question_5086,98,1,1,0,0.0004528961144387722,0.0004528961144387722,0.0
vsi_question_5086,128,1,1,0,0.0004528961144387722,0.0004528961144387722,0.0
vsi_question_5086,160,1,1,0,0.002865179441869259,0.0017414181493222713,0.0011237612925469875
vsi_question_5086,196,1,1,0,0.0017482535913586617,0.0017482535913586617,0.0
vsi_question_5086,245,1,1,0,0.003797033801674843,0.004089608788490295,0.0002925749868154526
vsi_question_5086,294,1,1,0,0.0025109369307756424,0.0017482535913586617,0.0007626833394169807
vsi_question_5086,343,1,1,0,0.0004528961144387722,0.0004528961144387722,0.0
vsi_question_5086,392,1,1,0,0.0,0.0,0.0
vsi_question_1058,0,1,1,0,0.06004158407449722,0.06004158407449722,0.0
vsi_question_1058,49,1,1,0,0.003962714225053787,0.0016038110479712486,0.0023589031770825386
vsi_question_1058,98,1,1,0,0.01492566242814064,0.01492566242814064,0.0
vsi_question_1058,128,1,1,0,0.007158998399972916,0.007158998399972916,0.0
vsi_question_1058,160,1,1,0,0.01491612009704113,0.01491612009704113,0.0
vsi_question_1058,196,1,1,0,0.03509087115526199,0.04591413587331772,0.010823264718055725
vsi_question_1058,245,1,1,0,0.035673607140779495,0.03509087115526199,0.0005827359855175018
vsi_question_1058,294,1,1,0,0.05278618633747101,0.059568438678979874,0.006782252341508865
vsi_question_1058,343,1,1,0,0.07426699995994568,0.042626336216926575,0.031640663743019104
vsi_question_1058,392,1,1,0,0.0,0.0,0.0
vsi_question_994,0,1,1,0,0.001439809799194336,0.001439809799194336,0.0
vsi_question_994,49,1,1,0,0.008845729753375053,0.0056151580065488815,0.003230571746826172
vsi_question_994,98,1,1,0,0.001439809799194336,0.001439809799194336,0.0
vsi_question_994,128,1,1,0,0.0036796685308218002,0.002559807151556015,0.0011198613792657852
vsi_question_994,160,1,1,0,0.0019410746172070503,0.0019410746172070503,0.0
vsi_question_994,196,1,1,0,0.0013728812336921692,0.005206854082643986,0.0038339728489518166
vsi_question_994,245,1,1,0,0.0018070889636874199,0.0018070889636874199,0.0
vsi_question_994,294,1,1,0,0.001950182020664215,0.001950182020664215,0.0
vsi_question_994,343,1,1,0,0.004038238897919655,0.0009321160614490509,0.003106122836470604
vsi_question_994,392,1,1,0,0.0,0.0,0.0
vsi_question_1950,0,1,1,0,0.05027575045824051,0.05027575045824051,0.0
vsi_question_1950,49,1,1,0,0.16386684775352478,0.16386684775352478,0.0
vsi_question_1950,98,1,1,0,0.08869890868663788,0.08956205099821091,0.0008631423115730286
vsi_question_1950,128,1,1,0,0.015462338924407959,0.015462338924407959,0.0
vsi_question_1950,160,1,1,0,0.011719368398189545,0.01814679056406021,0.0064274221658706665
vsi_question_1950,196,1,1,0,0.01802866905927658,0.01802866905927658,0.0
vsi_question_1950,245,1,1,0,0.014692358672618866,0.02229047566652298,0.007598116993904114
vsi_question_1950,294,1,1,0,0.008134358562529087,0.0022950246930122375,0.0058393338695168495
vsi_question_1950,343,1,1,0,0.005006283521652222,0.005006283521652222,0.0
vsi_question_1950,392,1,1,0,0.0,0.0,0.0
vsi_question_2991,0,0,0,0,0.2738223671913147,0.2738223671913147,0.0
vsi_question_2991,49,0,0,0,0.2517620325088501,0.2517620325088501,0.0
vsi_question_2991,98,0,0,1,0.23375311493873596,0.25745826959609985,0.02370515465736389
vsi_question_2991,128,0,0,0,0.22433240711688995,0.367020845413208,0.14268843829631805
vsi_question_2991,160,0,0,0,0.17669498920440674,0.17669498920440674,0.0
vsi_question_2991,196,1,1,0,0.006707934662699699,0.03831055760383606,0.03160262294113636
vsi_question_2991,245,1,1,0,0.022553201764822006,0.012637913227081299,0.009915288537740707
vsi_question_2991,294,1,1,0,0.024059399962425232,0.0144268237054348,0.009632576256990433
vsi_question_2991,343,1,1,0,0.016279198229312897,0.016279198229312897,0.0
vsi_question_2991,392,1,1,0,0.0,0.0,0.0
vsi_question_1071,0,1,1,0,0.08591364324092865,0.08591364324092865,0.0
vsi_question_1071,49,1,1,0,0.013472799211740494,0.013472799211740494,0.0
vsi_question_1071,98,1,1,0,0.04418272152543068,0.024146948009729385,0.020035773515701294
vsi_question_1071,128,1,1,0,0.024146948009729385,0.02402031421661377,0.00012663379311561584
vsi_question_1071,160,1,1,0,0.0179562047123909,0.029426515102386475,0.011470310389995575
vsi_question_1071,196,1,1,0,0.0179562047123909,0.014013668522238731,0.003942536190152168
vsi_question_1071,245,1,1,0,0.009293975308537483,0.0064237844198942184,0.0028701908886432648
vsi_question_1071,294,1,1,0,0.0044838860630989075,0.0044838860630989075,0.0
vsi_question_1071,343,1,1,0,0.0017131045460700989,0.0016613220795989037,5.178246647119522e-05
vsi_question_1071,392,1,1,0,0.0,0.0,0.0
vsi_question_1224,0,1,1,0,0.022439636290073395,0.022439636290073395,0.0
vsi_question_1224,49,1,1,0,0.01515628769993782,0.01515628769993782,0.0
vsi_question_1224,98,1,1,0,0.008108407258987427,0.008108407258987427,0.0
vsi_question_1224,128,1,1,0,0.01515628769993782,0.011744100600481033,0.003412187099456787
vsi_question_1224,160,1,1,0,0.01515628769993782,0.020381301641464233,0.005225013941526413
vsi_question_1224,196,1,1,0,0.01515628769993782,0.01515628769993782,0.0
vsi_question_1224,245,1,1,0,0.005344480276107788,0.005344480276107788,0.0
vsi_question_1224,294,1,1,0,0.0,0.0,0.0
vsi_question_1224,343,1,1,0,0.0,0.0,0.0
vsi_question_1224,392,1,1,0,0.0,0.0,0.0
vsi_question_5089,0,1,1,0,0.0019312314689159393,0.0019312314689159393,0.0
vsi_question_5089,49,1,1,0,0.014112953096628189,0.014112953096628189,0.0
vsi_question_5089,98,1,1,0,0.010230399668216705,0.007750652730464935,0.00247974693775177
vsi_question_5089,128,1,1,0,0.010230399668216705,0.010230399668216705,0.0
vsi_question_5089,160,1,1,0,0.0035831406712532043,0.0035831406712532043,0.0
vsi_question_5089,196,1,1,0,0.0035831406712532043,0.003217507153749466,0.0003656335175037384
vsi_question_5089,245,1,1,0,0.007750652730464935,0.0035831406712532043,0.004167512059211731
vsi_question_5089,294,1,1,0,0.0008298922330141068,0.0008298922330141068,0.0
vsi_question_5089,343,1,1,0,0.0,0.0,0.0
vsi_question_5089,392,1,1,0,0.0,0.0,0.0
